0.417	130.5
0.4335	137.5
0.4425	141
0.4545	147.5
0.4575	150.5
0.4605	152
0.486	159
0.495	165
0.5025	169.5
0.5085	172.5
0.5295	181.5
0.534	185
0.5445	188
0.555	193.5
0.5655	198
0.585	206
0.5925	210
0.6105	217.5
0.6195	223.5
0.63	227
0.642	232
0.66	240
0.6705	245
0.678	249.5
0.6855	253
0.6975	258.5
0.7245	268.5
0.7275	272
0.7335	275
0.747	279.5
0.7545	284
0.7635	288
0.7755	293
0.783	296.5
0.8055	303
0.822	311.5
0.828	315
0.8295	317.5
0.843	322
0.852	327
0.855	329
0.8655	332.5
0.8805	337.5
0.8865	341
0.8925	344.5
0.903	348.5
0.9225	355
0.93	358.5
0.9525	367
0.969	373
0.999	384
1.0155	391.5
1.0305	397.5
1.041	403
1.0545	409.5
1.0725	415.5
1.08	420
1.086	423.5
1.095	427
1.0995	430
1.11	433.5
1.122	438
1.1415	444.5
1.143	446.5
1.1535	450
1.1535	452
1.161	454.5
1.1655	456
1.176	459.5
1.179	461.5
1.188	464.5
1.194	467
1.2045	470.5
1.2135	474.5
1.2315	479
1.2375	483
1.251	487
1.2555	490
1.275	494.5
1.2825	498.5
1.29	502
1.2975	504.5
1.311	509
1.3275	515.5
1.329	518.5
1.341	521.5
1.3515	524.5
1.3515	526.5
1.3515	527.5
1.3575	528.5
1.368	531.5
1.377	534.5
1.392	539.5
1.398	541.5
1.4025	544
1.4085	546.5
1.416	548.5
1.422	550.5
1.4295	553.5
1.4475	558
1.458	562
1.476	567
1.4895	572
1.5015	576.5
1.503	579
1.509	581
1.5165	583
1.521	585
1.5345	588
1.545	592
1.5675	598
1.5705	601.5
1.5855	605
1.596	608.5
1.6125	613.5
1.62	617
1.6275	620
1.6425	624
1.6545	628.5
1.6605	630
1.671	633
1.68	637
1.6965	641
1.704	644
1.704	645
1.707	646
1.707	647
1.707	647
1.68	645
1.6515	641
1.644	639
1.6365	638.5
1.638	638
1.6395	638
1.6455	638.5
1.6455	638.5
1.647	639.5
1.6515	639
1.659	640
1.6725	642
1.68	642.5
1.689	644
1.6965	645
1.7175	648.5
1.737	653
1.7415	656
1.7415	657
1.746	658
1.7685	663
1.7805	667
1.791	670.5
1.8045	675
1.8165	678
1.821	681
1.8285	683
1.8345	685
1.8405	686.5
1.8495	689
1.8615	692.5
1.8645	694
1.869	695.5
1.872	696.5
1.878	698
1.887	700
1.8915	701.5
1.9155	706.5
1.926	710.5
1.9245	711.5
1.9335	713.5
1.953	718
1.983	725.5
2.01	732.5
2.0235	738
2.0295	740
2.037	743
2.0505	746
2.0595	749
2.064	751
2.079	753.5
2.088	757
2.0955	759
2.1045	761.5
2.1075	763
2.1105	764.5
2.118	766
2.13	768
2.13	769.5
2.1315	770
2.1375	771
2.1405	772
2.1435	773
2.1555	775
2.157	776.5
2.1615	777.5
2.1735	780
2.187	783
2.196	786
2.202	788
2.2065	789.5
2.217	791
2.2245	793
2.223	794
2.232	795
2.238	797.5
2.238	798
2.2545	800
2.262	802.5
2.2635	804
2.2635	804.5
2.2755	806
2.2905	809.5
2.328	817
2.3565	824.5
2.382	830
2.4105	837
2.4435	843.5
2.478	851.5
2.5125	859.5
2.5455	867
2.577	874
2.592	879
2.604	882
2.6145	884.5
2.631	887.5
2.6505	891
2.661	894
2.679	897
2.697	901
2.721	905.5
2.7375	909
2.757	912.5
2.7765	916.5
2.793	920
2.808	922.5
2.829	926
2.8365	928
2.8365	929
2.8365	929.5
2.8365	929.5
2.8365	929.5
2.838	929.5
2.8485	930.5
2.874	934
2.8905	937.5
2.9085	941
2.9265	944
2.9355	946
2.958	949.5
2.9805	953
2.9955	956
3.021	959.5
3.039	962.5
3.0465	964.5
3.0615	967
3.069	968.5
3.072	969
3.072	970
3.0735	969.5
3.066	969
3.0225	966
